row,column,cor,p
Otu00993,Otu05252,1,0
Otu01939,Otu05252,1,0
Otu02010,Otu05252,1,0
Otu02056,Otu05252,1,0
Otu03285,Otu05252,1,0
Otu00838,Otu05274,1,0
Otu01275,Otu05274,1,0
Otu01337,Otu05274,1,0
Otu01349,Otu05274,1,0
Otu01412,Otu05274,1,0
Otu01564,Otu05274,1,0
Otu01634,Otu05274,1,0
Otu01680,Otu05274,1,0
Otu01726,Otu05274,1,0
Otu01900,Otu05274,1,0
Otu01997,Otu05274,1,0
Otu02005,Otu05274,1,0
Otu02083,Otu05274,1,0
Otu02092,Otu05274,1,0
Otu02176,Otu05274,1,0
Otu02203,Otu05274,1,0
Otu02215,Otu05274,1,0
Otu02331,Otu05274,1,0
Otu02664,Otu05274,1,0
Otu02710,Otu05274,1,0
Otu02717,Otu05274,1,0
Otu02744,Otu05274,1,0
Otu02847,Otu05274,1,0
Otu03378,Otu05274,1,0
Otu03583,Otu05274,1,0
Otu03674,Otu05274,1,0
Otu03821,Otu05274,1,0
Otu04653,Otu05274,1,0
Otu05169,Otu05274,1,0
Otu00716,Otu05278,1,0
Otu00804,Otu05278,1,0
Otu00881,Otu05278,1,0
Otu01094,Otu05278,1,0
Otu01232,Otu05278,1,0
Otu01236,Otu05278,1,0
Otu01294,Otu05278,1,0
Otu01316,Otu05278,1,0
Otu01452,Otu05278,1,0
Otu01689,Otu05278,1,0
Otu01735,Otu05278,1,0
Otu01801,Otu05278,1,0
Otu02043,Otu05278,1,0
Otu02106,Otu05278,1,0
Otu02396,Otu05278,1,0
Otu02510,Otu05278,1,0
Otu02531,Otu05278,1,0
Otu02677,Otu05278,1,0
Otu02867,Otu05278,1,0
Otu02888,Otu05278,1,0
Otu03001,Otu05278,1,0
Otu03016,Otu05278,1,0
Otu03132,Otu05278,1,0
Otu03178,Otu05278,1,0
Otu03302,Otu05278,1,0
Otu03395,Otu05278,1,0
Otu03518,Otu05278,1,0
Otu04703,Otu05278,1,0
Otu04762,Otu05278,1,0
Otu04836,Otu05278,1,0
Otu01448,Otu05281,1,0
Otu01522,Otu05281,1,0
Otu01612,Otu05281,1,0
Otu01894,Otu05281,1,0
Otu02332,Otu05281,1,0
Otu02533,Otu05281,1,0
Otu02573,Otu05281,1,0
Otu03210,Otu05281,1,0
Otu03365,Otu05281,1,0
Otu03488,Otu05281,1,0
Otu03588,Otu05281,1,0
Otu03624,Otu05281,1,0
Otu03895,Otu05281,1,0
Otu04010,Otu05281,1,0
Otu04858,Otu05281,1,0
Otu05028,Otu05281,1,0
Otu00580,Otu05286,1,0
Otu00649,Otu05286,1,0
Otu00703,Otu05286,1,0
Otu00801,Otu05286,1,0
Otu00857,Otu05286,1,0
Otu00988,Otu05286,1,0
Otu01282,Otu05286,1,0
Otu01314,Otu05286,1,0
Otu01363,Otu05286,1,0
Otu01401,Otu05286,1,0
Otu01411,Otu05286,1,0
Otu01414,Otu05286,1,0
Otu01563,Otu05286,1,0
Otu01573,Otu05286,1,0
Otu01674,Otu05286,1,0
Otu01697,Otu05286,1,0
Otu01831,Otu05286,1,0
Otu01986,Otu05286,1,0
Otu02053,Otu05286,1,0
Otu02059,Otu05286,1,0
Otu02061,Otu05286,1,0
Otu02175,Otu05286,1,0
Otu02198,Otu05286,1,0
Otu02200,Otu05286,1,0
Otu02238,Otu05286,1,0
Otu02339,Otu05286,1,0
Otu02432,Otu05286,1,0
Otu02447,Otu05286,1,0
Otu02559,Otu05286,1,0
Otu02615,Otu05286,1,0
Otu03150,Otu05286,1,0
Otu03193,Otu05286,1,0
Otu03307,Otu05286,1,0
Otu03504,Otu05286,1,0
Otu03613,Otu05286,1,0
Otu03655,Otu05286,1,0
Otu03736,Otu05286,1,0
Otu03961,Otu05286,1,0
Otu04175,Otu05286,1,0
Otu04286,Otu05286,1,0
Otu04355,Otu05286,1,0
Otu04474,Otu05286,1,0
Otu04613,Otu05286,1,0
Otu04689,Otu05286,1,0
Otu04786,Otu05286,1,0
Otu04796,Otu05286,1,0
Otu04850,Otu05286,1,0
Otu05069,Otu05286,1,0
Otu05109,Otu05286,1,0
Otu00366,Otu05288,1,0
Otu00476,Otu05288,1,0
Otu00521,Otu05288,1,0
Otu00531,Otu05288,1,0
Otu00588,Otu05288,1,0
Otu00617,Otu05288,1,0
Otu00777,Otu05288,1,0
Otu00783,Otu05288,1,0
Otu00886,Otu05288,1,0
Otu00957,Otu05288,1,0
Otu01086,Otu05288,1,0
Otu01098,Otu05288,1,0
Otu01160,Otu05288,1,0
Otu01180,Otu05288,1,0
Otu01245,Otu05288,1,0
Otu01291,Otu05288,1,0
Otu01370,Otu05288,1,0
Otu01469,Otu05288,1,0
Otu01538,Otu05288,1,0
Otu01556,Otu05288,1,0
Otu01588,Otu05288,1,0
Otu01616,Otu05288,1,0
Otu01643,Otu05288,1,0
Otu01724,Otu05288,1,0
Otu01803,Otu05288,1,0
Otu01823,Otu05288,1,0
Otu02017,Otu05288,1,0
Otu02029,Otu05288,1,0
Otu02179,Otu05288,1,0
Otu02407,Otu05288,1,0
Otu02598,Otu05288,1,0
Otu02602,Otu05288,1,0
Otu02605,Otu05288,1,0
Otu02649,Otu05288,1,0
Otu02738,Otu05288,1,0
Otu02844,Otu05288,1,0
Otu02899,Otu05288,1,0
Otu02903,Otu05288,1,0
Otu02972,Otu05288,1,0
Otu03065,Otu05288,1,0
Otu03084,Otu05288,1,0
Otu03113,Otu05288,1,0
Otu03166,Otu05288,1,0
Otu03381,Otu05288,1,0
Otu03385,Otu05288,1,0
Otu03436,Otu05288,1,0
Otu03995,Otu05288,1,0
Otu04022,Otu05288,1,0
Otu04401,Otu05288,1,0
Otu04539,Otu05288,1,0
Otu04623,Otu05288,1,0
Otu05177,Otu05288,1,0
Otu00525,Otu05301,1,0
Otu00546,Otu05301,1,0
Otu00551,Otu05301,1,0
Otu00950,Otu05301,1,0
Otu01024,Otu05301,1,0
Otu01239,Otu05301,1,0
Otu01267,Otu05301,1,0
Otu01327,Otu05301,1,0
Otu01415,Otu05301,1,0
Otu01488,Otu05301,1,0
Otu01558,Otu05301,1,0
Otu01672,Otu05301,1,0
Otu01731,Otu05301,1,0
Otu01804,Otu05301,1,0
Otu01821,Otu05301,1,0
Otu01870,Otu05301,1,0
Otu01880,Otu05301,1,0
Otu01919,Otu05301,1,0
Otu01966,Otu05301,1,0
Otu01993,Otu05301,1,0
Otu02041,Otu05301,1,0
Otu02060,Otu05301,1,0
Otu02125,Otu05301,1,0
Otu02165,Otu05301,1,0
Otu02213,Otu05301,1,0
Otu02214,Otu05301,1,0
Otu02262,Otu05301,1,0
Otu02301,Otu05301,1,0
Otu02317,Otu05301,1,0
Otu02363,Otu05301,1,0
Otu02420,Otu05301,1,0
Otu02607,Otu05301,1,0
Otu02666,Otu05301,1,0
Otu02813,Otu05301,1,0
Otu02945,Otu05301,1,0
Otu02988,Otu05301,1,0
Otu02997,Otu05301,1,0
Otu03053,Otu05301,1,0
Otu03069,Otu05301,1,0
Otu03360,Otu05301,1,0
Otu03625,Otu05301,1,0
Otu03854,Otu05301,1,0
Otu04008,Otu05301,1,0
Otu04047,Otu05301,1,0
Otu04514,Otu05301,1,0
Otu05129,Otu05301,1,0
Otu00977,Otu05310,1,0
Otu00987,Otu05310,1,0
Otu01213,Otu05310,1,0
Otu01406,Otu05310,1,0
Otu02833,Otu05310,1,0
Otu02886,Otu05310,1,0
Otu02908,Otu05310,1,0
Otu03400,Otu05310,1,0
Otu03426,Otu05310,1,0
Otu03493,Otu05310,1,0
Otu03515,Otu05310,1,0
Otu04894,Otu05310,1,0
Otu00368,Otu05348,1,0
Otu00400,Otu05348,1,0
Otu00560,Otu05348,1,0
Otu00807,Otu05348,1,0
Otu00930,Otu05348,1,0
Otu00967,Otu05348,1,0
Otu00974,Otu05348,1,0
Otu01091,Otu05348,1,0
Otu01100,Otu05348,1,0
Otu01155,Otu05348,1,0
Otu01218,Otu05348,1,0
Otu01273,Otu05348,1,0
Otu01290,Otu05348,1,0
Otu01435,Otu05348,1,0
Otu01440,Otu05348,1,0
Otu01546,Otu05348,1,0
Otu01636,Otu05348,1,0
Otu01675,Otu05348,1,0
Otu01829,Otu05348,1,0
Otu01835,Otu05348,1,0
Otu01884,Otu05348,1,0
Otu01946,Otu05348,1,0
Otu01991,Otu05348,1,0
Otu02146,Otu05348,1,0
Otu02414,Otu05348,1,0
Otu02485,Otu05348,1,0
Otu02560,Otu05348,1,0
Otu02583,Otu05348,1,0
Otu03089,Otu05348,1,0
Otu03930,Otu05348,1,0
Otu04380,Otu05348,1,0
Otu04409,Otu05348,1,0
Otu05138,Otu05348,1,0
Otu00552,Otu05358,1,0
Otu01107,Otu05358,1,0
Otu01121,Otu05358,1,0
Otu01271,Otu05358,1,0
Otu01455,Otu05358,1,0
Otu01489,Otu05358,1,0
Otu01862,Otu05358,1,0
Otu02259,Otu05358,1,0
Otu02326,Otu05358,1,0
Otu02494,Otu05358,1,0
Otu02668,Otu05358,1,0
Otu02992,Otu05358,1,0
Otu03379,Otu05358,1,0
Otu04166,Otu05358,1,0
Otu04670,Otu05358,1,0
Otu04953,Otu05358,1,0
Otu00525,Otu05388,1,0
Otu00546,Otu05388,1,0
Otu00551,Otu05388,1,0
Otu00950,Otu05388,1,0
Otu01024,Otu05388,1,0
Otu01239,Otu05388,1,0
Otu01267,Otu05388,1,0
Otu01327,Otu05388,1,0
Otu01415,Otu05388,1,0
Otu01488,Otu05388,1,0
Otu01558,Otu05388,1,0
Otu01672,Otu05388,1,0
Otu01731,Otu05388,1,0
Otu01804,Otu05388,1,0
Otu01821,Otu05388,1,0
Otu01870,Otu05388,1,0
Otu01880,Otu05388,1,0
Otu01919,Otu05388,1,0
Otu01966,Otu05388,1,0
Otu01993,Otu05388,1,0
Otu02041,Otu05388,1,0
Otu02060,Otu05388,1,0
Otu02125,Otu05388,1,0
Otu02165,Otu05388,1,0
Otu02213,Otu05388,1,0
Otu02214,Otu05388,1,0
Otu02262,Otu05388,1,0
Otu02301,Otu05388,1,0
Otu02317,Otu05388,1,0
Otu02363,Otu05388,1,0
Otu02420,Otu05388,1,0
Otu02607,Otu05388,1,0
Otu02666,Otu05388,1,0
Otu02813,Otu05388,1,0
Otu02945,Otu05388,1,0
Otu02988,Otu05388,1,0
Otu02997,Otu05388,1,0
Otu03053,Otu05388,1,0
Otu03069,Otu05388,1,0
Otu03360,Otu05388,1,0
Otu03625,Otu05388,1,0
Otu03854,Otu05388,1,0
Otu04008,Otu05388,1,0
Otu04047,Otu05388,1,0
Otu04514,Otu05388,1,0
Otu05129,Otu05388,1,0
Otu05301,Otu05388,1,0
Otu00236,Otu05411,1,0
Otu00637,Otu05411,1,0
Otu00679,Otu05411,1,0
Otu00733,Otu05411,1,0
Otu00749,Otu05411,1,0
Otu00780,Otu05411,1,0
Otu00816,Otu05411,1,0
Otu00883,Otu05411,1,0
Otu01002,Otu05411,1,0
Otu01210,Otu05411,1,0
Otu01260,Otu05411,1,0
Otu01385,Otu05411,1,0
Otu01554,Otu05411,1,0
Otu01600,Otu05411,1,0
Otu01605,Otu05411,1,0
Otu01797,Otu05411,1,0
Otu01818,Otu05411,1,0
Otu02258,Otu05411,1,0
Otu02260,Otu05411,1,0
Otu02421,Otu05411,1,0
Otu02435,Otu05411,1,0
Otu02755,Otu05411,1,0
Otu02838,Otu05411,1,0
Otu02953,Otu05411,1,0
Otu03299,Otu05411,1,0
Otu03409,Otu05411,1,0
Otu03510,Otu05411,1,0
Otu03638,Otu05411,1,0
Otu03789,Otu05411,1,0
Otu03897,Otu05411,1,0
Otu03942,Otu05411,1,0
Otu04918,Otu05411,1,0
Otu05112,Otu05411,1,0
Otu00716,Otu05423,1,0
Otu00804,Otu05423,1,0
Otu00881,Otu05423,1,0
Otu01094,Otu05423,1,0
Otu01232,Otu05423,1,0
Otu01236,Otu05423,1,0
Otu01294,Otu05423,1,0
Otu01316,Otu05423,1,0
Otu01452,Otu05423,1,0
Otu01689,Otu05423,1,0
Otu01735,Otu05423,1,0
Otu01801,Otu05423,1,0
Otu02043,Otu05423,1,0
Otu02106,Otu05423,1,0
Otu02396,Otu05423,1,0
Otu02510,Otu05423,1,0
Otu02531,Otu05423,1,0
Otu02677,Otu05423,1,0
Otu02867,Otu05423,1,0
Otu02888,Otu05423,1,0
Otu03001,Otu05423,1,0
Otu03016,Otu05423,1,0
Otu03132,Otu05423,1,0
Otu03178,Otu05423,1,0
Otu03302,Otu05423,1,0
Otu03395,Otu05423,1,0
Otu03518,Otu05423,1,0
Otu04703,Otu05423,1,0
Otu04762,Otu05423,1,0
Otu04836,Otu05423,1,0
Otu05278,Otu05423,1,0
Otu00901,Otu05426,1,0
Otu01460,Otu05426,1,0
Otu02006,Otu05426,1,0
Otu02009,Otu05426,1,0
Otu02082,Otu05426,1,0
Otu02302,Otu05426,1,0
Otu02553,Otu05426,1,0
Otu02693,Otu05426,1,0
Otu02731,Otu05426,1,0
Otu02794,Otu05426,1,0
Otu02955,Otu05426,1,0
Otu03020,Otu05426,1,0
Otu03135,Otu05426,1,0
Otu03137,Otu05426,1,0
Otu03212,Otu05426,1,0
Otu03899,Otu05426,1,0
Otu04276,Otu05426,1,0
Otu04387,Otu05426,1,0
Otu01079,Otu05433,1,0
Otu01259,Otu05433,1,0
Otu01430,Otu05433,1,0
Otu01447,Otu05433,1,0
Otu01737,Otu05433,1,0
Otu01860,Otu05433,1,0
Otu01893,Otu05433,1,0
Otu02007,Otu05433,1,0
Otu02244,Otu05433,1,0
Otu02348,Otu05433,1,0
Otu02389,Otu05433,1,0
Otu02569,Otu05433,1,0
Otu02579,Otu05433,1,0
Otu02721,Otu05433,1,0
Otu02777,Otu05433,1,0
Otu03386,Otu05433,1,0
Otu03486,Otu05433,1,0
Otu03701,Otu05433,1,0
Otu03989,Otu05433,1,0
Otu04412,Otu05433,1,0
Otu05214,Otu05433,1,0
Otu00838,Otu05438,1,0
Otu01275,Otu05438,1,0
Otu01337,Otu05438,1,0
Otu01349,Otu05438,1,0
Otu01412,Otu05438,1,0
Otu01564,Otu05438,1,0
Otu01634,Otu05438,1,0
Otu01680,Otu05438,1,0
Otu01726,Otu05438,1,0
Otu01900,Otu05438,1,0
Otu01997,Otu05438,1,0
Otu02005,Otu05438,1,0
Otu02083,Otu05438,1,0
Otu02092,Otu05438,1,0
Otu02176,Otu05438,1,0
Otu02203,Otu05438,1,0
Otu02215,Otu05438,1,0
Otu02331,Otu05438,1,0
Otu02664,Otu05438,1,0
Otu02710,Otu05438,1,0
Otu02717,Otu05438,1,0
Otu02744,Otu05438,1,0
Otu02847,Otu05438,1,0
Otu03378,Otu05438,1,0
Otu03583,Otu05438,1,0
Otu03674,Otu05438,1,0
Otu03821,Otu05438,1,0
Otu04653,Otu05438,1,0
Otu05169,Otu05438,1,0
Otu05274,Otu05438,1,0
Otu01315,Otu05461,1,0
Otu01528,Otu05461,1,0
Otu02155,Otu05461,1,0
Otu02539,Otu05461,1,0
Otu02543,Otu05461,1,0
Otu02662,Otu05461,1,0
Otu02850,Otu05461,1,0
Otu03257,Otu05461,1,0
Otu03472,Otu05461,1,0
Otu03665,Otu05461,1,0
Otu04980,Otu05461,1,0
Otu00579,Otu05463,1,0
Otu00747,Otu05463,1,0
Otu00782,Otu05463,1,0
Otu01007,Otu05463,1,0
Otu01356,Otu05463,1,0
Otu01545,Otu05463,1,0
Otu01635,Otu05463,1,0
Otu01751,Otu05463,1,0
Otu01778,Otu05463,1,0
Otu01909,Otu05463,1,0
Otu01923,Otu05463,1,0
Otu01938,Otu05463,1,0
Otu02047,Otu05463,1,0
Otu02074,Otu05463,1,0
Otu02351,Otu05463,1,0
Otu02609,Otu05463,1,0
Otu02653,Otu05463,1,0
Otu02743,Otu05463,1,0
Otu02778,Otu05463,1,0
Otu03136,Otu05463,1,0
Otu03186,Otu05463,1,0
Otu03196,Otu05463,1,0
Otu03236,Otu05463,1,0
Otu03517,Otu05463,1,0
Otu03784,Otu05463,1,0
Otu03963,Otu05463,1,0
Otu04408,Otu05463,1,0
Otu05188,Otu05463,1,0
Otu00359,Otu05474,1,0
Otu00425,Otu05474,1,0
Otu00705,Otu05474,1,0
Otu00960,Otu05474,1,0
Otu01060,Otu05474,1,0
Otu01111,Otu05474,1,0
Otu01223,Otu05474,1,0
Otu01503,Otu05474,1,0
Otu01591,Otu05474,1,0
Otu01596,Otu05474,1,0
Otu01609,Otu05474,1,0
Otu01640,Otu05474,1,0
Otu01695,Otu05474,1,0
Otu01707,Otu05474,1,0
Otu01814,Otu05474,1,0
Otu01973,Otu05474,1,0
Otu02065,Otu05474,1,0
Otu02133,Otu05474,1,0
Otu02141,Otu05474,1,0
Otu02248,Otu05474,1,0
Otu02263,Otu05474,1,0
Otu02366,Otu05474,1,0
Otu02507,Otu05474,1,0
Otu02751,Otu05474,1,0
Otu02759,Otu05474,1,0
Otu03174,Otu05474,1,0
Otu03194,Otu05474,1,0
Otu03401,Otu05474,1,0
Otu03670,Otu05474,1,0
Otu04250,Otu05474,1,0
Otu04591,Otu05474,1,0
Otu00253,Otu05508,1,0
Otu00499,Otu05508,1,0
Otu01115,Otu05508,1,0
Otu01323,Otu05508,1,0
Otu01482,Otu05508,1,0
Otu01541,Otu05508,1,0
Otu01719,Otu05508,1,0
Otu01721,Otu05508,1,0
Otu01787,Otu05508,1,0
Otu02058,Otu05508,1,0
Otu02129,Otu05508,1,0
Otu02170,Otu05508,1,0
Otu02173,Otu05508,1,0
Otu02282,Otu05508,1,0
Otu02561,Otu05508,1,0
Otu02807,Otu05508,1,0
Otu02930,Otu05508,1,0
Otu03061,Otu05508,1,0
Otu03394,Otu05508,1,0
Otu03721,Otu05508,1,0
Otu03933,Otu05508,1,0
Otu04280,Otu05508,1,0
Otu04402,Otu05508,1,0
Otu04684,Otu05508,1,0
Otu04947,Otu05508,1,0
Otu05184,Otu05508,1,0
Otu00977,Otu05514,1,0
Otu00987,Otu05514,1,0
Otu01213,Otu05514,1,0
Otu01406,Otu05514,1,0
Otu02833,Otu05514,1,0
Otu02886,Otu05514,1,0
Otu02908,Otu05514,1,0
Otu03400,Otu05514,1,0
Otu03426,Otu05514,1,0
Otu03493,Otu05514,1,0
Otu03515,Otu05514,1,0
Otu04894,Otu05514,1,0
Otu05310,Otu05514,1,0
Otu00874,Otu05533,1,0
Otu01474,Otu05533,1,0
Otu01819,Otu05533,1,0
Otu02045,Otu05533,1,0
Otu02334,Otu05533,1,0
Otu02433,Otu05533,1,0
Otu02502,Otu05533,1,0
Otu02528,Otu05533,1,0
Otu02675,Otu05533,1,0
Otu02849,Otu05533,1,0
Otu03296,Otu05533,1,0
Otu03337,Otu05533,1,0
Otu03404,Otu05533,1,0
Otu03576,Otu05533,1,0
Otu04484,Otu05533,1,0
Otu04612,Otu05533,1,0
Otu00253,Otu05555,1,0
Otu00499,Otu05555,1,0
Otu01115,Otu05555,1,0
Otu01323,Otu05555,1,0
Otu01482,Otu05555,1,0
Otu01541,Otu05555,1,0
Otu01719,Otu05555,1,0
Otu01721,Otu05555,1,0
Otu01787,Otu05555,1,0
Otu02058,Otu05555,1,0
Otu02129,Otu05555,1,0
Otu02170,Otu05555,1,0
Otu02173,Otu05555,1,0
Otu02282,Otu05555,1,0
Otu02561,Otu05555,1,0
Otu02807,Otu05555,1,0
Otu02930,Otu05555,1,0
Otu03061,Otu05555,1,0
Otu03394,Otu05555,1,0
Otu03721,Otu05555,1,0
Otu03933,Otu05555,1,0
Otu04280,Otu05555,1,0
Otu04402,Otu05555,1,0
Otu04684,Otu05555,1,0
Otu04947,Otu05555,1,0
Otu05184,Otu05555,1,0
Otu05508,Otu05555,1,0
Otu00149,Otu05596,1,0
Otu00415,Otu05596,1,0
Otu00488,Otu05596,1,0
Otu00564,Otu05596,1,0
Otu01062,Otu05596,1,0
Otu01174,Otu05596,1,0
Otu01281,Otu05596,1,0
Otu01567,Otu05596,1,0
Otu01597,Otu05596,1,0
Otu01631,Otu05596,1,0
Otu01768,Otu05596,1,0
Otu01891,Otu05596,1,0
Otu01907,Otu05596,1,0
Otu01970,Otu05596,1,0
Otu02454,Otu05596,1,0
Otu02626,Otu05596,1,0
Otu02703,Otu05596,1,0
Otu02891,Otu05596,1,0
Otu03096,Otu05596,1,0
Otu03201,Otu05596,1,0
Otu03218,Otu05596,1,0
Otu04050,Otu05596,1,0
Otu04078,Otu05596,1,0
Otu04193,Otu05596,1,0
Otu05152,Otu05596,1,0
Otu00253,Otu05610,1,0
Otu00499,Otu05610,1,0
Otu01115,Otu05610,1,0
Otu01323,Otu05610,1,0
Otu01482,Otu05610,1,0
Otu01541,Otu05610,1,0
Otu01719,Otu05610,1,0
Otu01721,Otu05610,1,0
Otu01787,Otu05610,1,0
Otu02058,Otu05610,1,0
Otu02129,Otu05610,1,0
Otu02170,Otu05610,1,0
Otu02173,Otu05610,1,0
Otu02282,Otu05610,1,0
Otu02561,Otu05610,1,0
Otu02807,Otu05610,1,0
Otu02930,Otu05610,1,0
Otu03061,Otu05610,1,0
Otu03394,Otu05610,1,0
Otu03721,Otu05610,1,0
Otu03933,Otu05610,1,0
Otu04280,Otu05610,1,0
Otu04402,Otu05610,1,0
Otu04684,Otu05610,1,0
Otu04947,Otu05610,1,0
Otu05184,Otu05610,1,0
Otu05508,Otu05610,1,0
Otu05555,Otu05610,1,0
Otu00359,Otu05663,1,0
Otu00425,Otu05663,1,0
Otu00705,Otu05663,1,0
Otu00960,Otu05663,1,0
Otu01060,Otu05663,1,0
Otu01111,Otu05663,1,0
Otu01223,Otu05663,1,0
Otu01503,Otu05663,1,0
Otu01591,Otu05663,1,0
Otu01596,Otu05663,1,0
Otu01609,Otu05663,1,0
Otu01640,Otu05663,1,0
Otu01695,Otu05663,1,0
Otu01707,Otu05663,1,0
Otu01814,Otu05663,1,0
Otu01973,Otu05663,1,0
Otu02065,Otu05663,1,0
Otu02133,Otu05663,1,0
Otu02141,Otu05663,1,0
Otu02248,Otu05663,1,0
Otu02263,Otu05663,1,0
Otu02366,Otu05663,1,0
Otu02507,Otu05663,1,0
Otu02751,Otu05663,1,0
Otu02759,Otu05663,1,0
Otu03174,Otu05663,1,0
Otu03194,Otu05663,1,0
Otu03401,Otu05663,1,0
Otu03670,Otu05663,1,0
Otu04250,Otu05663,1,0
Otu04591,Otu05663,1,0
Otu05474,Otu05663,1,0
Otu00587,Otu05678,1,0
Otu00990,Otu05678,1,0
Otu01353,Otu05678,1,0
Otu01810,Otu05678,1,0
Otu01945,Otu05678,1,0
Otu02224,Otu05678,1,0
Otu02226,Otu05678,1,0
Otu02636,Otu05678,1,0
Otu02672,Otu05678,1,0
Otu02804,Otu05678,1,0
Otu02887,Otu05678,1,0
Otu03278,Otu05678,1,0
Otu03702,Otu05678,1,0
Otu04098,Otu05678,1,0
Otu04117,Otu05678,1,0
Otu04185,Otu05678,1,0
Otu04211,Otu05678,1,0
Otu04828,Otu05678,1,0
Otu00149,Otu05710,1,0
Otu00415,Otu05710,1,0
Otu00488,Otu05710,1,0
Otu00564,Otu05710,1,0
Otu01062,Otu05710,1,0
Otu01174,Otu05710,1,0
Otu01281,Otu05710,1,0
Otu01567,Otu05710,1,0
Otu01597,Otu05710,1,0
Otu01631,Otu05710,1,0
Otu01768,Otu05710,1,0
Otu01891,Otu05710,1,0
Otu01907,Otu05710,1,0
Otu01970,Otu05710,1,0
Otu02454,Otu05710,1,0
Otu02626,Otu05710,1,0
Otu02703,Otu05710,1,0
Otu02891,Otu05710,1,0
Otu03096,Otu05710,1,0
Otu03201,Otu05710,1,0
Otu03218,Otu05710,1,0
Otu04050,Otu05710,1,0
Otu04078,Otu05710,1,0
Otu04193,Otu05710,1,0
Otu05152,Otu05710,1,0
Otu05596,Otu05710,1,0
Otu01079,Otu05711,1,0
Otu01259,Otu05711,1,0
Otu01430,Otu05711,1,0
Otu01447,Otu05711,1,0
Otu01737,Otu05711,1,0
Otu01860,Otu05711,1,0
Otu01893,Otu05711,1,0
Otu02007,Otu05711,1,0
Otu02244,Otu05711,1,0
Otu02348,Otu05711,1,0
Otu02389,Otu05711,1,0
Otu02569,Otu05711,1,0
Otu02579,Otu05711,1,0
Otu02721,Otu05711,1,0
Otu02777,Otu05711,1,0
Otu03386,Otu05711,1,0
Otu03486,Otu05711,1,0
Otu03701,Otu05711,1,0
Otu03989,Otu05711,1,0
Otu04412,Otu05711,1,0
Otu05214,Otu05711,1,0
Otu05433,Otu05711,1,0
Otu00598,Otu05730,1,0
Otu00678,Otu05730,1,0
Otu00770,Otu05730,1,0
Otu01099,Otu05730,1,0
Otu01132,Otu05730,1,0
Otu01252,Otu05730,1,0
Otu01340,Otu05730,1,0
Otu01399,Otu05730,1,0
Otu01603,Otu05730,1,0
Otu01655,Otu05730,1,0
Otu01744,Otu05730,1,0
Otu01875,Otu05730,1,0
Otu01885,Otu05730,1,0
Otu02292,Otu05730,1,0
Otu02364,Otu05730,1,0
Otu03352,Otu05730,1,0
Otu03622,Otu05730,1,0
Otu04014,Otu05730,1,0
Otu04149,Otu05730,1,0
Otu04155,Otu05730,1,0
Otu04435,Otu05730,1,0
Otu05113,Otu05730,1,0
Otu05186,Otu05730,1,0
Otu00579,Otu05747,1,0
Otu00747,Otu05747,1,0
Otu00782,Otu05747,1,0
Otu01007,Otu05747,1,0
Otu01356,Otu05747,1,0
Otu01545,Otu05747,1,0
Otu01635,Otu05747,1,0
Otu01751,Otu05747,1,0
Otu01778,Otu05747,1,0
Otu01909,Otu05747,1,0
Otu01923,Otu05747,1,0
Otu01938,Otu05747,1,0
Otu02047,Otu05747,1,0
Otu02074,Otu05747,1,0
Otu02351,Otu05747,1,0
Otu02609,Otu05747,1,0
Otu02653,Otu05747,1,0
Otu02743,Otu05747,1,0
Otu02778,Otu05747,1,0
Otu03136,Otu05747,1,0
Otu03186,Otu05747,1,0
Otu03196,Otu05747,1,0
Otu03236,Otu05747,1,0
Otu03517,Otu05747,1,0
Otu03784,Otu05747,1,0
Otu03963,Otu05747,1,0
Otu04408,Otu05747,1,0
Otu05188,Otu05747,1,0
Otu05463,Otu05747,1,0
Otu00525,Otu05774,1,0
Otu00546,Otu05774,1,0
Otu00551,Otu05774,1,0
Otu00950,Otu05774,1,0
Otu01024,Otu05774,1,0
Otu01239,Otu05774,1,0
Otu01267,Otu05774,1,0
Otu01327,Otu05774,1,0
Otu01415,Otu05774,1,0
Otu01488,Otu05774,1,0
Otu01558,Otu05774,1,0
Otu01672,Otu05774,1,0
Otu01731,Otu05774,1,0
Otu01804,Otu05774,1,0
Otu01821,Otu05774,1,0
Otu01870,Otu05774,1,0
Otu01880,Otu05774,1,0
Otu01919,Otu05774,1,0
Otu01966,Otu05774,1,0
Otu01993,Otu05774,1,0
Otu02041,Otu05774,1,0
Otu02060,Otu05774,1,0
Otu02125,Otu05774,1,0
Otu02165,Otu05774,1,0
Otu02213,Otu05774,1,0
Otu02214,Otu05774,1,0
Otu02262,Otu05774,1,0
Otu02301,Otu05774,1,0
Otu02317,Otu05774,1,0
Otu02363,Otu05774,1,0
Otu02420,Otu05774,1,0
Otu02607,Otu05774,1,0
Otu02666,Otu05774,1,0
Otu02813,Otu05774,1,0
Otu02945,Otu05774,1,0
Otu02988,Otu05774,1,0
Otu02997,Otu05774,1,0
Otu03053,Otu05774,1,0
Otu03069,Otu05774,1,0
Otu03360,Otu05774,1,0
Otu03625,Otu05774,1,0
Otu03854,Otu05774,1,0
Otu04008,Otu05774,1,0
Otu04047,Otu05774,1,0
Otu04514,Otu05774,1,0
Otu05129,Otu05774,1,0
Otu05301,Otu05774,1,0
Otu05388,Otu05774,1,0
Otu00716,Otu05778,1,0
Otu00804,Otu05778,1,0
Otu00881,Otu05778,1,0
